id_nota,id_estudiante,id_materia,periodo,nota1,nota2,nota3,fecha_registro,observacion
991,30,4,2025-1,1.5,4.2,3.7,2025-02-09,Sin observacion
992,30,5,2025-1,3.1,4.0,1.9,2025-03-11,Sin observacion
993,30,6,2025-1,3.6,2.9,4.7,2025-02-15,Sin observacion
994,30,7,2025-1,1.1,3.5,4.6,2025-01-23,Ipsum ut non.
995,30,8,2025-1,1.7,3.4,4.3,2025-02-23,Sin observacion
996,31,1,2025-1,3.5,1.3,1.8,2025-03-07,Sin observacion
997,31,2,2025-1,3.7,2.3,4.9,2025-03-03,Sin observacion
998,31,3,2025-1,4.9,1.9,1.2,2025-03-09,Sin observacion
999,31,4,2025-1,1.6,2.7,3.8,2025-02-01,Sin observacion
1000,31,5,2025-1,3.3,1.5,4.2,2025-03-15,Explicabo sapiente accusantium atque.
1001,31,6,2025-1,1.1,2.9,1.0,2025-01-25,Sin observacion
1002,31,7,2025-1,3.4,2.1,3.8,2025-02-25,Dolorem fugiat reprehenderit porro.
1003,31,8,2025-1,1.8,3.6,3.1,2025-01-23,Sin observacion
1004,32,1,2025-1,3.8,3.4,3.9,2025-02-23,Vitae molestias officiis eligendi sunt sed qui sit.
1005,32,2,2025-1,4.1,2.4,1.0,2025-03-08,Sin observacion
1006,32,3,2025-1,4.9,3.5,4.5,2025-02-17,Rerum suscipit nesciunt quasi minima possimus.
1007,32,4,2025-1,4.1,3.6,2.1,2025-02-13,Sin observacion
1008,32,5,2025-1,4.4,4.6,3.0,2025-02-27,Sin observacion
1009,32,6,2025-1,3.6,2.1,2.7,2025-01-18,Sin observacion
1010,32,7,2025-1,2.8,1.4,1.2,2025-03-04,Sin observacion
1011,32,8,2025-1,2.9,1.5,4.6,2025-01-16,Perspiciatis assumenda recusandae a porro.
1012,33,1,2025-1,2.7,4.0,4.6,2025-02-04,Sin observacion
1013,33,2,2025-1,1.4,4.0,4.5,2025-01-29,Sin observacion
1014,33,3,2025-1,3.3,1.2,2.7,2025-02-14,Sin observacion
1015,33,4,2025-1,2.5,1.5,3.9,2025-01-26,Quod optio quam incidunt consequatur.
1016,33,6,2025-1,1.1,3.3,2.1,2025-01-23,Sin observacion
1017,33,7,2025-1,1.7,2.4,4.5,2025-02-10,Placeat est deleniti temporibus eveniet quia incidunt.
1018,33,8,2025-1,4.8,4.6,3.3,2025-02-24,Sin observacion
1019,34,1,2025-1,4.4,3.0,5.0,2025-02-10,Sin observacion
1020,34,2,2025-1,1.1,2.7,4.5,2025-02-01,Sin observacion
1021,34,3,2025-1,4.6,3.4,1.6,2025-01-29,Sin observacion
1022,34,4,2025-1,1.2,2.9,4.1,2025-01-17,Sin observacion
1023,34,5,2025-1,4.2,3.8,1.4,2025-02-14,Sin observacion
1024,34,6,2025-1,1.0,3.9,4.8,2025-03-04,Sin observacion
1025,34,7,2025-1,5.0,1.1,3.7,2025-02-25,Sin observacion
1026,34,8,2025-1,4.0,1.1,2.8,2025-02-20,At molestiae rerum.
1027,35,1,2025-1,1.7,4.5,3.5,2025-02-09,Vel ex eos quidem.
1028,35,2,2025-1,1.3,4.6,2.3,2025-02-24,Sin observacion
1029,35,3,2025-1,3.8,3.5,3.3,2025-02-01,Sin observacion
1030,35,4,2025-1,4.5,3.9,1.2,2025-02-23,Veritatis placeat tenetur beatae odit dignissimos.
1031,35,5,2025-1,1.2,2.5,2.9,2025-03-12,Sin observacion
1032,35,6,2025-1,3.2,1.3,3.8,2025-02-25,Sin observacion
1033,35,8,2025-1,3.6,3.9,4.0,2025-01-22,Excepturi facilis esse modi ipsam.
1034,36,1,2025-1,4.0,1.9,2.4,2025-03-04,Sin observacion
1035,36,2,2025-1,1.2,2.5,2.8,2025-02-01,Sin observacion
1036,36,3,2025-1,3.8,3.7,3.1,2025-02-14,Sin observacion
1037,36,4,2025-1,3.7,3.8,4.9,2025-03-07,Aspernatur eum id expedita ex tempore dolore.
1038,36,5,2025-1,2.8,1.3,4.6,2025-03-12,Sin observacion
1039,36,7,2025-1,1.4,1.6,1.6,2025-02-01,Sin observacion
1040,37,1,2025-1,4.9,3.2,1.5,2025-02-10,Sin observacion
1041,37,2,2025-1,1.1,1.8,1.1,2025-02-25,Non pariatur minima tempora.
1042,37,3,2025-1,3.6,2.6,2.4,2025-02-17,Quam provident adipisci ullam.
1043,37,4,2025-1,3.7,3.1,3.2,2025-02-21,Sin observacion
1044,37,5,2025-1,4.2,1.7,2.0,2025-03-13,Sin observacion
1045,37,7,2025-1,1.6,2.1,4.8,2025-01-18,Quia voluptate dignissimos ab delectus nemo.
1046,37,8,2025-1,2.1,4.9,4.4,2025-02-18,Adipisci rerum inventore doloremque porro quaerat.
1047,38,1,2025-1,1.6,1.5,5.0,2025-01-24,Sin observacion
1048,38,2,2025-1,1.7,3.2,1.1,2025-02-07,Sin observacion
1049,38,3,2025-1,2.8,4.9,3.1,2025-02-07,Sin observacion
1050,38,4,2025-1,3.0,1.6,2.8,2025-03-15,Sin observacion
1051,38,5,2025-1,3.2,3.0,3.6,2025-03-03,Sin observacion
1052,38,6,2025-1,4.0,5.0,3.7,2025-03-16,Accusantium nisi doloribus voluptatum.
1053,38,7,2025-1,2.8,3.8,3.9,2025-03-15,Consequuntur pariatur quibusdam occaecati at aut.
1054,38,8,2025-1,1.5,1.1,3.5,2025-02-19,Sin observacion
1055,39,1,2025-1,1.2,3.6,3.3,2025-02-04,Sin observacion
1056,39,2,2025-1,1.8,1.3,4.4,2025-02-01,Reiciendis aliquam quae corrupti sapiente commodi saepe.
1057,39,5,2025-1,2.3,3.4,4.8,2025-02-15,Nostrum sapiente aspernatur earum illum ullam.
1058,39,6,2025-1,3.9,2.7,2.5,2025-01-24,Sin observacion
1059,39,7,2025-1,4.9,4.5,1.4,2025-02-03,Quod iste neque.
1060,39,8,2025-1,4.2,2.2,4.2,2025-02-10,Nam corrupti aperiam quas explicabo.
1061,40,1,2025-1,2.7,4.3,3.4,2025-03-13,Sin observacion
1062,40,2,2025-1,3.1,2.3,4.7,2025-03-11,Sin observacion
1063,40,3,2025-1,2.6,4.7,2.7,2025-01-15,Sin observacion
1064,40,4,2025-1,4.7,1.8,4.3,2025-03-04,Sin observacion
1065,40,5,2025-1,4.3,4.3,2.2,2025-03-08,Sin observacion
1066,40,6,2025-1,4.2,1.6,2.2,2025-01-16,Et aperiam quam dolores consequatur.
1067,40,7,2025-1,3.6,4.6,2.7,2025-01-22,Sin observacion
1068,40,8,2025-1,1.1,4.1,3.0,2025-01-30,Sint sint officia quod.
1069,41,1,2025-1,3.3,3.3,4.5,2025-02-07,Excepturi libero magni.
1070,41,2,2025-1,4.3,2.5,3.9,2025-02-28,Sin observacion
1071,41,3,2025-1,1.2,2.3,4.5,2025-02-21,Sin observacion
1072,41,4,2025-1,2.4,3.5,4.8,2025-02-01,Sin observacion
1073,41,5,2025-1,4.7,3.1,4.1,2025-02-24,Sin observacion
1074,41,6,2025-1,1.7,2.3,2.3,2025-03-04,Assumenda perferendis architecto quos sint ullam.
1075,41,7,2025-1,3.7,3.8,1.4,2025-02-01,Sin observacion
1076,41,8,2025-1,1.5,2.1,4.1,2025-01-15,Sin observacion
1077,42,1,2025-1,1.4,1.6,1.9,2025-01-25,Sin observacion
1078,42,2,2025-1,3.8,4.8,4.4,2025-02-23,Vitae porro distinctio tempora quas.
1079,42,3,2025-1,1.5,2.8,1.3,2025-03-07,Dolores ipsa itaque corporis rerum perspiciatis.
1080,42,4,2025-1,2.4,3.8,1.6,2025-02-14,Sin observacion
1081,42,6,2025-1,1.7,2.2,4.0,2025-02-05,Sin observacion
1082,42,7,2025-1,1.6,1.9,1.5,2025-02-28,Sin observacion
1083,42,8,2025-1,4.1,1.4,1.1,2025-02-28,Sin observacion
1084,43,1,2025-1,1.4,4.2,3.1,2025-01-27,Sin observacion
1085,43,2,2025-1,1.2,2.2,1.0,2025-01-31,Sin observacion
1086,43,3,2025-1,1.8,4.6,1.7,2025-02-22,Sin observacion
1087,43,4,2025-1,4.0,2.1,3.3,2025-03-10,Sin observacion
1088,43,5,2025-1,3.9,2.0,3.3,2025-03-05,Sin observacion
1089,43,6,2025-1,3.1,3.9,4.9,2025-01-15,Sin observacion
1090,43,7,2025-1,4.9,1.4,1.9,2025-01-15,Sin observacion
1091,43,8,2025-1,3.8,1.7,3.7,2025-02-07,Sin observacion
1092,44,1,2025-1,2.7,3.1,2.6,2025-02-08,Facere explicabo dolor incidunt illum aperiam amet ipsam.
1093,44,2,2025-1,1.4,1.5,4.0,2025-02-13,Blanditiis laborum vel qui earum saepe.
1094,44,3,2025-1,1.3,3.0,2.5,2025-01-17,Sin observacion
1095,44,4,2025-1,4.9,2.8,3.2,2025-02-27,Sin observacion
1096,44,5,2025-1,4.4,4.6,4.2,2025-01-27,Veniam consequatur cumque.
1097,44,6,2025-1,5.0,3.0,1.4,2025-01-15,Sin observacion
1098,44,7,2025-1,1.5,2.6,3.8,2025-01-20,Modi assumenda ipsum quo.
1099,44,8,2025-1,4.9,1.3,4.9,2025-03-13,Sin observacion
1100,45,1,2025-1,1.5,4.4,3.9,2025-02-09,Sin observacion
1101,45,2,2025-1,3.4,4.0,4.2,2025-02-21,Atque dolor consequatur consequuntur sunt aliquam voluptates.
1102,45,3,2025-1,3.4,2.6,2.9,2025-02-26,Sin observacion
1103,45,4,2025-1,1.5,3.0,1.9,2025-01-21,Labore quia sunt reprehenderit deserunt culpa.
1104,45,5,2025-1,1.2,1.3,3.7,2025-03-03,Maiores perspiciatis aspernatur tempore quas.
1105,45,6,2025-1,2.3,2.2,3.5,2025-02-27,Saepe maiores ab a iure.
1106,45,7,2025-1,4.1,4.2,1.8,2025-02-17,Temporibus sunt autem officiis.
1107,45,8,2025-1,3.2,4.2,3.2,2025-01-31,Sin observacion
1108,46,1,2025-1,4.5,1.5,2.8,2025-02-11,Dolorum praesentium saepe quod.
1109,46,2,2025-1,1.1,3.2,4.4,2025-01-17,Sin observacion
1110,46,3,2025-1,2.7,2.2,2.6,2025-02-15,Odio voluptates culpa minus.
1111,46,4,2025-1,3.6,3.7,3.3,2025-02-15,Sin observacion
1112,46,5,2025-1,1.2,2.1,3.4,2025-02-16,Sin observacion
1113,46,6,2025-1,4.9,2.3,1.1,2025-03-05,Sin observacion
1114,46,7,2025-1,4.2,3.3,4.1,2025-02-06,Unde temporibus suscipit aperiam corporis incidunt aspernatur.
1115,46,8,2025-1,2.4,2.4,2.4,2025-02-11,Magnam modi ad ex.
1116,47,1,2025-1,2.2,1.3,3.8,2025-02-25,Eligendi eveniet suscipit veniam.
1117,47,2,2025-1,1.1,2.3,2.8,2025-01-25,Deserunt pariatur animi eos.
1118,47,3,2025-1,2.7,1.1,2.9,2025-03-13,Sin observacion
1119,47,4,2025-1,2.6,3.3,4.2,2025-02-20,Sin observacion
1120,47,5,2025-1,3.0,4.2,3.7,2025-02-05,Sin observacion
1121,47,6,2025-1,1.8,3.5,4.9,2025-02-11,Sin observacion
1122,47,7,2025-1,2.1,1.2,5.0,2025-01-28,Sin observacion
1123,47,8,2025-1,4.8,3.9,3.3,2025-03-03,Sin observacion
1124,48,1,2025-1,4.2,2.9,1.8,2025-02-20,Asperiores omnis asperiores cumque magnam.
1125,48,2,2025-1,3.0,2.2,3.7,2025-02-03,Sin observacion
1126,48,3,2025-1,3.5,2.8,4.1,2025-01-31,Sin observacion
1127,48,4,2025-1,3.1,1.7,3.0,2025-03-01,Ducimus distinctio omnis asperiores libero a dolore.
1128,48,5,2025-1,2.9,4.7,3.1,2025-03-16,Nemo sapiente temporibus placeat veniam nam aspernatur eveniet.
1129,48,6,2025-1,4.7,3.9,1.2,2025-02-11,Sin observacion
1130,48,7,2025-1,1.6,3.7,2.2,2025-01-30,Sin observacion
1131,48,8,2025-1,4.6,3.5,4.4,2025-03-09,Sin observacion
1132,49,1,2025-1,2.0,3.4,2.6,2025-01-25,Sin observacion
1133,49,2,2025-1,4.2,2.2,2.9,2025-01-30,Ut dolore dicta porro expedita quam vitae.
1134,49,3,2025-1,1.1,1.6,1.5,2025-03-13,Sin observacion
1135,49,4,2025-1,3.2,3.6,1.2,2025-02-26,Praesentium facere quisquam aspernatur impedit.
1136,49,5,2025-1,4.4,1.3,3.4,2025-01-18,Corrupti soluta adipisci vitae.
1137,49,6,2025-1,4.6,3.7,4.5,2025-02-10,Sin observacion
1138,49,7,2025-1,1.6,1.4,3.9,2025-03-09,Dolor facilis quaerat architecto repudiandae aut ullam et.
1139,49,8,2025-1,3.3,4.1,3.1,2025-03-09,Sin observacion
1140,50,1,2025-1,1.5,4.2,2.3,2025-02-22,Sin observacion
1141,50,2,2025-1,4.0,4.7,1.9,2025-03-03,Sin observacion
1142,50,3,2025-1,2.8,2.0,3.4,2025-02-01,Sin observacion
1143,50,4,2025-1,1.5,3.2,2.9,2025-03-16,Sin observacion
1144,50,5,2025-1,4.7,2.5,3.9,2025-03-06,Laboriosam pariatur voluptatum modi dolore corrupti pariatur mollitia.
1145,50,6,2025-1,3.4,4.4,3.6,2025-03-13,Error quis molestiae praesentium velit voluptates.
1146,50,7,2025-1,3.7,2.0,2.5,2025-03-06,Nam quam rerum molestias cupiditate dolore adipisci.
1147,50,8,2025-1,4.2,1.5,4.5,2025-03-13,Excepturi dignissimos ducimus eveniet reprehenderit saepe.
